condition,distance,structure,path,raw_probability,unattested_ngrams,dependency,n_gram,bootstrap_sample
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.308577816231402e-08,[],RC,Bigram,214
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",9.010802502567554e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,214
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.005278348438555e-07,[],RC,Bigram,214
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",6.497813632767863e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,214
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.308577816231402e-08,[],RC,Bigram,214
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",5.625066516631061e-09,[],RC,Bigram,214
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013399942051489784,[],RC,Bigram,214
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013399942051489784,[],RC,Bigram,214
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.005278348438555e-07,[],RC,Bigram,214
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",6.686032158443735e-10,[],RC,Bigram,214
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.308577816231402e-08,[],RC,Bigram,214
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",1.580403703944211e-10,[],RC,Bigram,214
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013399942051489784,[],RC,Bigram,214
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013399942051489784,[],RC,Bigram,214
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.005278348438555e-07,[],RC,Bigram,214
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",3.8822122210318456e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,214
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.005278348438555e-07,[],RC,Bigram,214
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.313569134479828e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,214
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00020220453493306588,[],RC,Bigram,214
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.005278348438555e-07,[],RC,Bigram,214
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.313569134479828e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,214
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.308577816231402e-08,[],RC,Bigram,214
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.8533470516452245e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,214
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03689226273527684,[],RC,Bigram,214
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",2.1901482160111616e-09,[],RC,Bigram,214
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.0946909661674221e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,214
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1948564500565058e-07,[],RC,Bigram,215
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.1328673834357614e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,215
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.445565166418912e-07,[],RC,Bigram,215
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",6.652350706315659e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,215
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1948564500565058e-07,[],RC,Bigram,215
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",2.0550893337846223e-08,[],RC,Bigram,215
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.01301841891265175,[],RC,Bigram,215
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.01301841891265175,[],RC,Bigram,215
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.445565166418912e-07,[],RC,Bigram,215
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",7.531466585527414e-10,[],RC,Bigram,215
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1948564500565058e-07,[],RC,Bigram,215
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",1.9482317729069965e-10,[],RC,Bigram,215
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.01301841891265175,[],RC,Bigram,215
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.01301841891265175,[],RC,Bigram,215
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.445565166418912e-07,[],RC,Bigram,215
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",1.404171736284772e-10,[],RC,Bigram,215
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.445565166418912e-07,[],RC,Bigram,215
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.255065867529612e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,215
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00019959917339215023,[],RC,Bigram,215
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.445565166418912e-07,[],RC,Bigram,215
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.255065867529612e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,215
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1948564500565058e-07,[],RC,Bigram,215
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.903732645172716e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,215
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03747761443752852,[],RC,Bigram,215
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",2.782168591170531e-09,[],RC,Bigram,215
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.082176899595679e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,215
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1696253370826449e-07,[],RC,Bigram,216
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.1381861814281444e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,216
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.195508040704081e-07,[],RC,Bigram,216
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",5.1745229910864563e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,216
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1696253370826449e-07,[],RC,Bigram,216
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.4146745425094108e-08,[],RC,Bigram,216
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013143909771328779,[],RC,Bigram,216
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013143909771328779,[],RC,Bigram,216
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.195508040704081e-07,[],RC,Bigram,216
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",1.0463353112979966e-09,[],RC,Bigram,216
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1696253370826449e-07,[],RC,Bigram,216
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",1.5908460078198287e-10,[],RC,Bigram,216
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013143909771328779,[],RC,Bigram,216
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013143909771328779,[],RC,Bigram,216
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.195508040704081e-07,[],RC,Bigram,216
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",3.843680735380395e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,216
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.195508040704081e-07,[],RC,Bigram,216
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.2707563726448825e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,216
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00020375572674747583,[],RC,Bigram,216
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.195508040704081e-07,[],RC,Bigram,216
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.2707563726448825e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,216
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1696253370826449e-07,[],RC,Bigram,216
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.8920222511845496e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,216
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03736362863004584,[],RC,Bigram,216
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.9737972402280418e-09,[],RC,Bigram,216
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.1079411957496725e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,216
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1894665718829856e-07,[],RC,Bigram,217
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.1489782071539934e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,217
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",5.601488382011491e-07,[],RC,Bigram,217
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",8.023013633408552e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,217
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1894665718829856e-07,[],RC,Bigram,217
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.351733489711043e-08,[],RC,Bigram,217
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013280123706092255,[],RC,Bigram,217
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013280123706092255,[],RC,Bigram,217
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",5.601488382011491e-07,[],RC,Bigram,217
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",5.824771281121135e-10,[],RC,Bigram,217
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1894665718829856e-07,[],RC,Bigram,217
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",4.122934391275513e-11,"[('COMP_pol-int', 'SUBJ')]",RC,Bigram,217
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013280123706092255,[],RC,Bigram,217
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013280123706092255,[],RC,Bigram,217
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",5.601488382011491e-07,[],RC,Bigram,217
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",1.5101258876980716e-10,[],RC,Bigram,217
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",5.601488382011491e-07,[],RC,Bigram,217
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.314645393423062e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,217
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00019483554065726353,[],RC,Bigram,217
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",5.601488382011491e-07,[],RC,Bigram,217
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.314645393423062e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,217
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1894665718829856e-07,[],RC,Bigram,217
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.889906273250732e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,217
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03731325475447787,[],RC,Bigram,217
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",2.4707676608562635e-09,[],RC,Bigram,217
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.0979725640386899e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,217
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.468636017720565e-08,[],RC,Bigram,218
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",9.352302648340642e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,218
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.551231748203139e-07,[],RC,Bigram,218
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",6.032209988340807e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,218
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.468636017720565e-08,[],RC,Bigram,218
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.3372387360962486e-08,[],RC,Bigram,218
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013351762999299055,[],RC,Bigram,218
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013351762999299055,[],RC,Bigram,218
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.551231748203139e-07,[],RC,Bigram,218
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",1.8477869964392367e-10,"[('COMP_wh-int', 'OBJ')]",RC,Bigram,218
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.468636017720565e-08,[],RC,Bigram,218
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",8.801483563599705e-11,[],RC,Bigram,218
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013351762999299055,[],RC,Bigram,218
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013351762999299055,[],RC,Bigram,218
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.551231748203139e-07,[],RC,Bigram,218
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",2.1485895307432984e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,218
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.551231748203139e-07,[],RC,Bigram,218
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.297179061486597e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,218
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.0001739854871614749,[],RC,Bigram,218
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.551231748203139e-07,[],RC,Bigram,218
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.297179061486597e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,218
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.468636017720565e-08,[],RC,Bigram,218
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.867655709066471e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,218
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03728554785198125,[],RC,Bigram,218
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.4799355777720363e-09,[],RC,Bigram,218
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.1209085645474791e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,218
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03698790799140432,[],RC,Bigram,219
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03698790799140432,[],RC,Bigram,219
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.3777333234092175e-07,[],RC,Bigram,219
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.3225829554779419e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,219
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03698790799140432,[],RC,Bigram,219
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03698790799140432,[],RC,Bigram,219
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.216639377986141e-07,[],RC,Bigram,219
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",6.746944397207128e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,219
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03698790799140432,[],RC,Bigram,219
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03698790799140432,[],RC,Bigram,219
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.3777333234092175e-07,[],RC,Bigram,219
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.777625635876683e-08,[],RC,Bigram,219
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013313319032452742,[],RC,Bigram,219
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013313319032452742,[],RC,Bigram,219
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.216639377986141e-07,[],RC,Bigram,219
